U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
4.400216069374328e-06,4.45231816165515e-06,-0.38516299445100344,7.961429208523371e-06,8.024221467094238e-06,-0.3067521641296993,5.812760112297898e-07,5.902993525925758e-07,-0.4965543187046275,1.2155709140537927e-06,1.2280046601182425e-06,-0.38958787904666486,9.10937628622734e-08,9.277097518765857e-08,-0.6109084167308735,1.805218623270821e-07,1.8298963130945008e-07,-0.48377403484172943,1.2310219736268112e-08,1.258151580182867e-08,-0.7348183386849163,3.2899110810348424e-08,3.339681030535517e-08,-0.5680475699245275
