U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
8.78183058354002e-06,8.93229061269251e-06,-0.42878866047094044,1.2918144655429022e-05,1.3049334433806835e-05,-0.33108377488915136,1.4188908860519884e-06,1.4515105296943914e-06,-0.5496178113860605,2.1355213131911646e-06,2.1640573904300687e-06,-0.43063107069900364,2.475442481372124e-07,2.544840895302967e-07,-0.6706281420984889,3.8652935287964407e-07,3.928199314962053e-07,-0.5271441433735269,3.91007767489859e-08,4.041451827545147e-08,-0.8317555509887777,7.477025899032069e-08,7.619415923537392e-08,-0.627950179165848
