U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_1_3,U_DC_1_3,Phase_1_3,U_AC_1_4,U_DC_1_4,Phase_1_4,U_AC_1_5,U_DC_1_5,Phase_1_5,U_AC_1_6,U_DC_1_6,Phase_1_6,U_AC_1_7,U_DC_1_7,Phase_1_7,U_AC_1_8,U_DC_1_8,Phase_1_8,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_2_3,U_DC_2_3,Phase_2_3,U_AC_2_4,U_DC_2_4,Phase_2_4,U_AC_2_5,U_DC_2_5,Phase_2_5,U_AC_2_6,U_DC_2_6,Phase_2_6,U_AC_2_7,U_DC_2_7,Phase_2_7,U_AC_2_8,U_DC_2_8,Phase_2_8,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_3_3,U_DC_3_3,Phase_3_3,U_AC_3_4,U_DC_3_4,Phase_3_4,U_AC_3_5,U_DC_3_5,Phase_3_5,U_AC_3_6,U_DC_3_6,Phase_3_6,U_AC_3_7,U_DC_3_7,Phase_3_7,U_AC_3_8,U_DC_3_8,Phase_3_8,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2,U_AC_4_3,U_DC_4_3,Phase_4_3,U_AC_4_4,U_DC_4_4,Phase_4_4,U_AC_4_5,U_DC_4_5,Phase_4_5,U_AC_4_6,U_DC_4_6,Phase_4_6,U_AC_4_7,U_DC_4_7,Phase_4_7,U_AC_4_8,U_DC_4_8,Phase_4_8
9.481479004452681e-06,9.582839312207594e-06,-0.3467381245137135,9.784477650548235e-06,9.883825383746483e-06,-0.34021515852763334,9.405133438433643e-06,9.489935486354175e-06,-0.32475201138088194,8.44209934926421e-06,8.506861463943745e-06,-0.3042987073081341,7.773380569236288e-06,7.828752406413824e-06,-0.29696365818036713,8.1244067613428e-06,8.177997061019836e-06,-0.28519609575653815,8.270400439267288e-06,8.322830163404288e-06,-0.2808027622087162,8.73878164327889e-06,8.791674492949577e-06,-0.27607996019286785,1.4854090545275211e-06,1.5062293291982096e-06,-0.4454459707962277,1.490303369119584e-06,1.510677431924542e-06,-0.4391180453626307,1.4428226238399951e-06,1.4604198211777236e-06,-0.4180408036603285,1.2668771139906927e-06,1.2800226308595658e-06,-0.3909070737746669,1.1542793678967613e-06,1.1649378220383454e-06,-0.3799422875450074,1.1751386091532687e-06,1.1851781684939897e-06,-0.36892198682382793,1.2209481476612594e-06,1.2309421816820641e-06,-0.3612030020133191,1.2958621380761631e-06,1.306124738589672e-06,-0.35551736343069584,2.4509156813774794e-07,2.493301027197532e-07,-0.5580844691324466,2.535617709650062e-07,2.578475812755978e-07,-0.5401498545201358,2.3985724393565725e-07,2.434957873608768e-07,-0.5108818964442664,2.0577693549745714e-07,2.083274020442678e-07,-0.47558531797142,1.7437010589454464e-07,1.7640821107013186e-07,-0.46922562220379793,1.7677818442679817e-07,1.7864527569077185e-07,-0.4578930020912103,1.9802577427707705e-07,2.0013994840073326e-07,-0.43356825204611266,2.1704265423286729e-07,2.1912203212082642e-07,-0.4301730247947311,4.498375294429846e-08,4.59229651145812e-08,-0.6522343758010065,4.6765011863402655e-08,4.765409051277296e-08,-0.6480742486350098,4.6170069178756935e-08,4.707043391182439e-08,-0.5938287963469603,3.4342504000599957e-08,3.4873546051268885e-08,-0.5743086915427619,3.302557617195927e-08,3.345872855505647e-08,-0.5478816576337108,3.077918317761908e-08,3.117129079061937e-08,-0.5290146229012401,3.6015140980575077e-08,3.645367544449308e-08,-0.5173220699624216,3.467548823018272e-08,3.510729882387965e-08,-0.5122317348472532
