U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
1.1467636980891582e-05,1.1665660797343223e-05,-0.4342982202242385,1.669235868266433e-05,1.6864797937047542e-05,-0.3352414644312027,1.8657719853740945e-06,1.9081448551405577e-06,-0.5561041606800469,2.8069039878314005e-06,2.844982007820427e-06,-0.4329662989803952,3.424076681817977e-07,3.5175730077054473e-07,-0.6769583024541331,5.052038019161923e-07,5.136394655847481e-07,-0.5307097117722992,5.979606920792496e-08,6.184721026174708e-08,-0.8136773971786981,1.0715214116985807e-07,1.093509574406742e-07,-0.6086838162320698
