U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
5.868203248712054e-06,5.938728453367501e-06,-0.38812513370230006,1.0467988421043992e-05,1.0551411841311042e-05,-0.30938836654892765,7.934225984457629e-07,8.059230446546776e-07,-0.49566226270116825,1.539148209410934e-06,1.5550881770194052e-06,-0.3992309822601551,1.2090818783205614e-07,1.2313321058572806e-07,-0.605425506816528,2.421833225152353e-07,2.4521458131017876e-07,-0.4896222122524968,1.71930387916018e-08,1.7587410478492382e-08,-0.7243132045090179,4.626548986631798e-08,4.700086085725577e-08,-0.5574995167687704
