U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
7.665420792215685e-06,7.774745383983562e-06,-0.41188332965388413,1.1941899012661175e-05,1.204520901284889e-05,-0.3196610996143207,1.099941820280864e-06,1.120696032972599e-06,-0.527944281668066,1.8939563690663835e-06,1.91508183810159e-06,-0.4102188322193174,1.9597691672883582e-07,2.002686263511252e-07,-0.6374240211782556,3.0894289100450163e-07,3.1339312837566535e-07,-0.5000267172477046,3.0811326901902645e-08,3.162746347630287e-08,-0.7600023407346914,5.7732396186861005e-08,5.867338155956842e-08,-0.5850993283701227
