U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
6.005410122313062e-06,6.093480710173697e-06,-0.4080441569643439,9.44960856954696e-06,9.531941525090057e-06,-0.31731838931778983,8.574377322554192e-07,8.742157598671438e-07,-0.5271821754617408,1.4933559053070768e-06,1.5104696686407635e-06,-0.40748214986331693,1.4187914329182134e-07,1.4511226145863759e-07,-0.6430049650084528,2.4684223117335916e-07,2.5026465644492843e-07,-0.49786225286213326,2.026727942120763e-08,2.0786998963910413e-08,-0.7992847680837994,4.2742518375745754e-08,4.34609415080562e-08,-0.5901120590922897
