U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
1.0125380498194432e-05,1.0288015121458817e-05,-0.42582534614213136,1.530152233603109e-05,1.544942830977973e-05,-0.3286653559380713,1.562597772487104e-06,1.594984248681488e-06,-0.551884214680096,2.572740383850785e-06,2.6051913709433257e-06,-0.42309159959081033,2.923969459729813e-07,3.000057950696221e-07,-0.651902889292548,4.521085214429554e-07,4.5915106905683045e-07,-0.5174390109670225,4.719838037584725e-08,4.869482682384068e-08,-0.7899925262810084,8.402206132323626e-08,8.558068896109247e-08,-0.6132898724956817
