U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
7.581193524145801e-06,7.703155777067641e-06,-0.421344930295222,1.1513463461998313e-05,1.162378457109136e-05,-0.3257884978144774,1.1964542757719313e-06,1.2222928897549078e-06,-0.5376753740696676,1.8688290982192395e-06,1.8928881598009896e-06,-0.4190768166424813,1.9897627245936463e-07,2.0422783576660495e-07,-0.6636835279067337,3.2786130947406153e-07,3.3289403611950776e-07,-0.516076941042348,3.211592418578755e-08,3.305922090804451e-08,-0.8069365437831774,6.285986968917118e-08,6.407176589384674e-08,-0.6042458176979704
