U_AC_1_1,U_DC_1_1,Phase_1_1,U_AC_1_2,U_DC_1_2,Phase_1_2,U_AC_2_1,U_DC_2_1,Phase_2_1,U_AC_2_2,U_DC_2_2,Phase_2_2,U_AC_3_1,U_DC_3_1,Phase_3_1,U_AC_3_2,U_DC_3_2,Phase_3_2,U_AC_4_1,U_DC_4_1,Phase_4_1,U_AC_4_2,U_DC_4_2,Phase_4_2
9.793622550482324e-06,9.971969903421649e-06,-0.438246063900163,1.4114478630973192e-05,1.4266205780603409e-05,-0.33768207677110085,1.6825278519085825e-06,1.7230060291825161e-06,-0.5554905353688111,2.4581630199465176e-06,2.4940836519717984e-06,-0.43430721950466045,2.968670098118184e-07,3.05669879355264e-07,-0.6891533201616938,4.501653090533544e-07,4.583075445876795e-07,-0.5339083399786002,5.263212318935731e-08,5.4497816223972224e-08,-0.8414805148695225,8.801712983635176e-08,8.986299411657171e-08,-0.638098279265453
